Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,Labeling
3.96875,0.625177124,1.761297939,-0.837490652,-1.421892929,-0.90133776,-0.865138084,-0.879508216,0.313840096,-0.897431355,-0.925064786,0.12307269,-0.878361424,-1.029855461,0.383218546,-0.757720455,-0.881600949,1.04058946,-0.849600025,-0.485197646,0.591383515,0.0122481419,-0.424941603,-0.910961972,-1.088726088,-0.0504245115,1.109487738,1.281820617,1.103195002,-0.798393044,-1.43339552,1.248360921,-0.162848822,0.166509522,0.584414442,-0.922880383,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,-0.865138084,-0.879508216,0.313840096,2
4,0.625177124,1.761297939,-0.590767805,-1.465074678,-0.921563298,-0.865011705,-0.944577379,0.381738642,-0.897431355,-0.925042774,0.315501817,-0.878392369,-1.049535641,0.532542495,-0.757744985,-0.987003061,1.027943345,-0.852541644,-0.600980195,0.562371617,-0.0210324993,-0.579180369,-0.87861468,-1.090938375,-0.0281492583,1.122129197,1.026824389,0.537832819,-0.591256167,-1.445817973,1.53185208,-0.219853488,0.353800954,0.505257078,-0.936587033,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,-0.865011705,-0.944577379,0.381738642,2
4.03125,0.625177124,1.761297939,1.479075735,-1.489614158,-0.941788837,-0.864968477,-1.000691126,0.390431929,-0.897431355,-0.925031863,0.380035882,-0.878898197,-1.075464399,0.521245274,-0.760258098,-1.116904675,0.785867027,-0.855676228,-0.720320852,0.412604004,-0.0869402906,-0.812326994,-0.959001182,-1.092406572,0.00919697812,1.043652961,0.865422638,0.354738529,-0.836868297,-1.483200221,1.803339122,-0.275756349,-0.763868707,0.391343193,-0.908988086,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,-0.864968477,-1.000691126,0.390431929,2
4.0625,0.625177124,1.761297939,-0.590767805,-1.499897285,-0.962014376,-0.865105749,-1.030798222,0.398753883,-0.897431355,-0.925021622,0.4286747,-0.881949253,-1.094722005,0.512968616,-0.777014972,-1.211795632,0.60424077,-0.912606067,-0.802292714,0.3164436,-0.137950245,-0.992668292,-1.019948954,-1.096085891,0.0466380709,1.026464048,0.735050288,0.214645215,-1.064932477,-1.502731705,2.036673673,-0.318708746,-1.387225471,0.325803242,-0.923922104,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,-0.865105749,-1.030798222,0.398753883,2
4.09375,0.625177124,1.761297939,1.725798581,-1.510180411,-0.982239914,-0.86590566,-0.965430977,0.405712619,-0.897431355,-0.925013837,0.418959663,-0.894344221,-1.089488805,0.515780901,-0.846062843,-1.178157179,0.644535816,-1.167026405,-0.747078085,0.417083356,-0.13426799,-0.979153257,-1.009534219,-1.107882572,0.0844273958,1.234270144,0.718591555,0.232414978,-1.228575482,-1.456730336,2.12994467,-0.314118038,-0.195884964,0.437851306,-1.095001061,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,-0.86590566,-0.965430977,0.405712619,2
4.125,0.625177124,1.761297939,1.479075735,-1.520463537,-1.002465453,-0.867803022,-0.891278196,0.408087819,-0.897431662,-0.925007642,0.408930589,-0.905130781,-1.085148631,0.515568931,-0.906188617,-1.152403495,0.674299392,-1.354097238,-0.714824636,0.473227725,-0.128853771,-0.969802012,-1.011109619,-1.11942157,0.128080342,1.394732691,0.710481851,0.260601082,-1.387810144,-1.420985572,2.165848921,-0.304422216,0.781463002,0.537028553,-1.230928256,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,-0.867803022,-0.891278196,0.408087819,2
4.15625,0.625177124,1.761297939,-0.837490652,-1.530746663,-1.022690992,-0.873977531,-0.782885093,0.392599365,-0.897433165,-0.925007642,0.397677598,-0.909648809,-1.084288897,0.503570375,-0.931541842,-1.157379526,0.663018126,-1.278683381,-0.772058977,0.355957931,-0.116689476,-0.976678517,-1.059414792,-1.12995629,0.19458588,1.370680787,0.734911242,0.329383334,-1.529863942,-1.425214399,1.978174793,-0.274829975,0.924806814,0.586043706,-1.22985668,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,-0.873977531,-0.782885093,0.392599365,2
4.1875,0.625177124,1.761297939,-0.837490652,-1.54102979,-1.04291653,-0.880190712,-0.674610122,0.377045378,-0.897434708,-0.925007624,0.386203198,-0.914154211,-1.083433544,0.491322814,-0.95683319,-1.162851407,0.651482938,-1.203425729,-0.829650516,0.23918682,-0.104523835,-0.983416763,-1.107648498,-1.140448071,0.260846172,1.346155737,0.760147962,0.399444471,-1.671720901,-1.429275895,1.78898014,-0.244935054,1.066558546,0.635403823,-1.228402475,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,-0.880190712,-0.674610122,0.377045378,2
4.21875,0.625177124,1.534505598,-0.837490652,-1.551312916,-1.063142069,-0.894876018,-0.59221419,0.34713505,-0.897444755,-0.925003663,0.326224331,-0.915893632,-1.083538229,0.424525665,-0.968569103,-1.276949448,0.58432122,-1.162388037,-0.965493693,0.231662434,-0.0920635046,-0.959866589,-1.140225785,-1.141532974,0.273380093,1.21797861,0.962246571,0.749671394,-1.770456238,-1.396680001,1.266683538,-0.14873188,0.859532415,0.760335353,-1.14312538,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,-0.894876018,-0.59221419,0.34713505,2
4.25,0.625177124,-0.376004339,-0.837490652,-1.561596042,-1.083367608,-0.909713531,-0.510105404,0.318420396,-0.897454901,-0.924997143,0.26112979,-0.917651667,-1.083672242,0.352149026,-0.980413498,-1.391274411,0.51125998,-1.122455146,-1.099680055,0.224253125,-0.0775458453,-0.930860453,-1.175145777,-1.142494069,0.28523619,1.092450832,1.169098353,1.136185858,-1.878227571,-1.363126124,0.750634515,-0.0531417114,0.616239632,0.882499741,-1.062015892,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,-0.909713531,-0.510105404,0.318420396,2
4.28125,0.625177124,1.761297939,-0.837490652,-1.542746817,-1.103593147,-0.92953541,-0.437399862,0.328860824,-0.897468266,-0.924906817,0.0285107495,-0.920019266,-1.084766691,0.0970591532,-0.995810393,-1.51303047,0.245005311,-1.118701485,-1.179610231,0.220612245,0.00434379187,-0.723186265,-1.286783071,-1.13940079,0.274895379,1.053682071,1.531603705,2.711019313,-2.28190336,-1.298200931,0.439176869,0.0223741814,-0.81468809,0.914047721,-1.117384259,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,-0.92953541,-0.437399862,0.328860824,2
4.3125,0.625177124,1.761297939,-0.591589171,-1.501619126,-1.123818685,-0.94712382,-0.375828345,0.33163438,-0.897477836,-0.920093554,-0.13859963,-0.921680256,-1.077786355,-0.0776457275,-1.00644946,-1.564870701,0.0862397508,-1.115840772,-1.192499845,0.222574856,0.056553672,-0.534946951,-1.335930831,-1.13322901,0.263610761,1.040855829,1.656834811,3.548925616,-2.458673858,-1.260335414,0.234161163,0.0744940243,-1.715293596,0.894874231,-1.144426379,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,-0.94712382,-0.375828345,0.33163438,2
4.34375,0.625177124,1.761297939,1.725798581,-1.460491435,-1.144044224,-0.959436722,-0.34055565,0.316298613,-0.897478445,-0.904124606,-0.15097707,-0.921672217,-1.051733197,-0.0624794412,-1.005850433,-1.451568169,0.181365894,-1.115089224,-1.047038138,0.237773038,0.0386592956,-0.392613246,-1.237476904,-1.119785742,0.250096847,1.089306401,1.221618786,2.646193338,-2.099488933,-1.28638546,0.280563726,0.0713518688,-1.363266044,0.755895483,-1.104561262,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,-0.959436722,-0.34055565,0.316298613,2
4.375,0.625177124,1.761297939,1.479975871,-1.419363744,-1.164269763,-0.971749625,-0.305282956,0.300962846,-0.897479054,-0.888155658,-0.16335451,-0.921664178,-1.02568004,-0.0473131548,-1.005251405,-1.338265636,0.276492037,-1.114337676,-0.901576431,0.25297122,0.0207649191,-0.250279541,-1.139022976,-1.106342473,0.236582932,1.137756973,0.786402761,1.743461059,-1.740304008,-1.312435507,0.326966289,0.0682097133,-1.011238492,0.616916736,-1.064696145,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,-0.971749625,-0.305282956,0.300962846,2
4.40625,0.625177124,1.761297939,-0.837490652,-1.378236053,-1.184495301,-0.984062528,-0.270010261,0.285627078,-0.897479663,-0.872186711,-0.17573195,-0.921656139,-0.999626882,-0.0321468685,-1.004652377,-1.224963103,0.371618181,-1.113586128,-0.756114725,0.268169402,0.00287054271,-0.107945836,-1.040569049,-1.092899204,0.223069018,1.186207545,0.351186736,0.84072878,-1.381119084,-1.338485554,0.373368852,0.0650675578,-0.65921094,0.477937989,-1.024831029,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,-0.984062528,-0.270010261,0.285627078,2
4.4375,0.625177124,1.535263136,-0.592410538,-1.337108362,-1.20472084,-0.99637543,-0.234737566,0.270291311,-0.897480272,-0.856217763,-0.18810939,-0.9216481,-0.973573725,-0.0169805821,-1.00405335,-1.11166057,0.466744324,-1.11283458,-0.610653018,0.283367584,-0.0150238337,0.0343878686,-0.942115121,-1.079455936,0.209555104,1.234658117,-0.0840292891,-0.0620034984,-1.021934159,-1.364535601,0.419771415,0.0619254023,-0.307183388,0.338959242,-0.984965912,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,-0.99637543,-0.234737566,0.270291311,2
4.46875,0.625177124,-0.60279668,1.725798581,-1.295980671,-1.224946379,-1.008688333,-0.199464871,0.254955544,-0.89748088,-0.840248815,-0.20048683,-0.92164006,-0.947520567,-0.00181429579,-1.003454322,-0.998358037,0.561870467,-1.112083032,-0.465191311,0.298565766,-0.0329182102,0.176721573,-0.843661193,-1.066012667,0.19604119,1.283108689,-0.519245314,-0.964735777,-0.662749234,-1.390585648,0.466173978,0.0587832468,0.044844164,0.199980494,-0.945100795,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,-1.008688333,-0.199464871,0.254955544,2
4.5,0.625177124,-0.60279668,1.480718468,-1.25485298,-1.245171917,-1.010951301,-0.193555502,0.242059748,-0.897479376,-0.83585791,-0.0865730225,-0.920756084,-0.93488488,0.140561053,-0.999597875,-1.00042098,0.768240333,-1.10527507,-0.452957032,0.400570348,-0.0100509863,0.159491937,-0.832196636,-1.061349549,0.154050297,1.291753933,-0.605971353,-1.124930156,-0.667348591,-1.38256402,0.459489228,0.0359463124,0.110876429,0.227619616,-0.858263073,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,-1.010951301,-0.193555502,0.242059748,2
4.53125,0.625177124,-0.376761877,-0.837490652,-1.17410831,-1.265397456,-1.01149257,-0.200265372,0.232621367,-0.897506844,-0.833384228,0.0468201859,-0.919834975,-0.925820459,0.298282152,-0.995640765,-1.028013901,0.974992954,-1.099927404,-0.470621549,0.508209084,0.0155494352,0.108280728,-0.836140119,-1.058917728,0.111952088,1.295761596,-0.617892836,-1.147591633,-0.733026394,-1.371247166,0.458897222,0.00949566921,0.141595187,0.282169002,-0.774393663,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,-1.01149257,-0.200265372,0.232621367,2
4.5625,0.625177124,1.535263136,-0.837490652,-1.063067235,-1.285622995,-1.009547272,-0.332195337,0.271028693,-0.89798972,-0.832745231,0.177947612,-0.92045241,-0.939856929,0.387270703,-0.997986828,-1.173775548,0.919002833,-1.13190566,-0.631217169,0.493752885,-0.0148209862,-0.0857104456,-0.86946364,-1.06996019,0.136967572,1.323830264,-0.30883985,-0.826044562,-0.869390754,-1.391006989,0.681229815,-0.0255536839,0.314208304,0.352548872,-0.850116197,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,-1.009547272,-0.332195337,0.271028693,2
4.59375,0.625177124,-0.376834283,-0.837490652,-0.95202616,-1.305848533,-1.007601974,-0.464125301,0.30943602,-0.898472597,-0.832106234,0.309075038,-0.921069844,-0.9538934,0.476259254,-1.000332891,-1.319537194,0.863012712,-1.163883916,-0.791812788,0.479296686,-0.0451914076,-0.27970162,-0.902787161,-1.081002653,0.161983056,1.351898932,0.000213135658,-0.504497491,-1.005755115,-1.410766811,0.903562408,-0.060603037,0.486821421,0.422928743,-0.925838731,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,-1.007601974,-0.464125301,0.30943602,2
4.625,0.625177124,1.536020673,-0.593231904,-0.840985086,-1.326074072,-1.005656676,-0.596055266,0.347843347,-0.898955473,-0.831467237,0.440202464,-0.921687279,-0.967929871,0.565247805,-1.002678953,-1.46529884,0.807022591,-1.195862172,-0.952408407,0.464840487,-0.0755618289,-0.473692794,-0.936110682,-1.092045115,0.18699854,1.3799676,0.309266121,-0.182950419,-1.142119475,-1.430526634,1.125895001,-0.0956523901,0.659434538,0.493308613,-1.001561265,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,-1.005656676,-0.596055266,0.347843347,2
4.65625,0.625177124,-0.377519415,1.725798581,-0.729944011,-1.345129489,-1.003711378,-0.72798523,0.386250674,-0.89943835,-0.83082824,0.57132989,-0.922304713,-0.981966342,0.654236356,-1.005025016,-1.611060487,0.75103247,-1.227840429,-1.113004026,0.450384288,-0.10593225,-0.667683968,-0.969434203,-1.103087577,0.212014025,1.408036268,0.618319107,0.138596652,-1.278483835,-1.450286457,1.348227594,-0.130701743,0.832047655,0.563688483,-1.077283799,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,-1.003711378,-0.72798523,0.386250674,2
4.6875,0.625177124,1.761297939,1.725798581,-0.618902936,-1.345129489,-1.00176608,-0.859915195,0.424658,-0.899921226,-0.830189243,0.702457316,-0.922922148,-0.996002812,0.743224907,-1.007371079,-1.756822133,0.695042349,-1.259818685,-1.273599645,0.435928088,-0.136302672,-0.861675142,-1.002757725,-1.114130039,0.237029509,1.436104936,0.927372093,0.460143723,-1.414848196,-1.47004628,1.570560188,-0.165751096,1.004660771,0.634068353,-1.153006333,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,-1.00176608,-0.859915195,0.424658,2
4.71875,0.625177124,1.536020673,1.725798581,-0.507861862,-1.345129489,-1.015743635,-0.9049808,0.464181396,-0.905554233,-0.829773883,0.755573445,-0.929526982,-1.004006166,0.77002617,-1.019335603,-1.849339363,0.637469792,-1.302924496,-1.376060226,0.385044541,-0.167873374,-0.993093229,-1.043704485,-1.126640985,0.262789188,1.431978473,1.13011676,0.679760572,-1.51227163,-1.47919048,1.711108329,-0.200835458,1.131845989,0.681661206,-1.207315012,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,-1.015743635,-0.9049808,0.464181396,2
4.75,0.625177124,-0.60279668,1.725798581,-0.396820787,-1.345129489,-1.058610041,-0.792448298,0.505729677,-0.920531127,-0.829764271,0.667153588,-0.946994763,-1.001063628,0.684000967,-1.048750914,-1.845255187,0.577026218,-1.366219043,-1.373046341,0.268070815,-0.201621749,-1.010984892,-1.098482099,-1.141816203,0.289899061,1.369440348,1.139986123,0.714445298,-1.539044497,-1.469074742,1.703274844,-0.235983334,1.176611318,0.687911544,-1.22277251,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,-1.058610041,-0.792448298,0.505729677,2
